CardID,Date,Amount
C0105909346,2016/12/25,29
C0105909346,2016/10/15,109
C0105909346,2016/7/10,169.99
C0105909346,2016/5/19,79
C0105909439,2016/11/26,99
C0105909439,2016/4/21,189
C0105909439,2016/11/10,49
C0105910208,2016/8/14,129
C0105910208,2016/1/7,34.95
C0105910208,2016/7/22,59.99
C0105910208,2016/8/14,169
C0105910208,2016/4/28,39
C0105910753,2016/10/27,249
C0105910753,2016/4/9,24.99
C0105910753,2016/2/9,49
C0105911298,2016/7/2,119.99
C0105911298,2016/7/2,119.99
C0105911298,2016/3/18,139
C0105911298,2016/7/16,199
C0105911298,2016/3/18,139
C0105911298,2016/7/16,199
C0105912800,2016/10/28,19.99
C0105912800,2016/8/15,39.95
C0105912986,2016/2/13,3.99
C0105912986,2016/3/14,14.99
C0105912986,2016/2/3,2.99
C0105912986,2016/1/29,2.99
C0105912986,2016/4/21,14.99
C0105912986,2016/2/15,7.49
C0105912986,2016/5/3,14.99
C0105912986,2016/5/18,2.49
C0105912986,2016/3/22,69
C0105912986,2016/4/24,5.99
C0105912986,2016/4/21,1.99
C0105912986,2016/5/11,1.99
C0105912986,2016/5/6,12.49
C0105912986,2016/4/9,12.99
C0105912986,2016/1/27,59
C0105912986,2016/4/17,6.99
C0105912986,2016/4/25,3.99
C0105912986,2016/5/3,34.95
C0105912986,2016/1/31,9.99
C0105912986,2016/5/9,9.99
C0105912986,2016/6/23,3.99
C0105912986,2016/1/18,3.99
C0105912986,2016/3/12,3.99
C0105912986,2016/6/12,3.99
C0105913208,2016/6/9,8.49
C0105913208,2016/6/9,6.99
C0105913208,2016/8/26,12.99
C0105913208,2016/6/14,9.99
C0105913208,2016/8/12,9.99
C0105913208,2016/4/23,3.99
C0105913208,2016/12/29,14.99
C0105913208,2016/1/5,3.99
C0105913208,2016/4/11,2.49
C0105913208,2016/1/30,9.99
C0105913208,2016/9/24,129
C0105913208,2016/5/18,14.99
C0105913208,2016/3/5,4.99
C0105913208,2016/5/26,49
C0105913208,2016/9/8,8.99
C0105913208,2016/8/30,2.49
C0105913208,2016/4/29,79
C0105913208,2016/4/26,5.49
C0105913208,2016/3/10,169
C0105913208,2016/4/23,4.99
C0105913208,2016/5/19,69
C0105913208,2016/2/13,7.99
C0105913208,2016/12/13,8.99
C0105913208,2016/4/3,1.49
C0105913208,2016/5/2,1.99
C0105913208,2016/9/3,6.99
C0105913208,2016/8/26,449
C0105913208,2016/1/17,9.99
C0105913829,2016/8/7,89
C0105913829,2016/7/28,139
C0105913829,2016/1/27,9.99
C0105913829,2016/2/15,169
C0105913840,2016/1/27,99
C0105913840,2016/9/24,129
C0105913840,2016/2/24,79
C0105913867,2016/4/14,1699
C0105913970,2016/8/14,59
C0105913970,2016/3/16,59
C0105914124,2016/6/24,49
C0105914124,2016/3/31,19.99
C0105914124,2016/1/2,299
C0105914124,2016/2/7,49
C0105914124,2016/6/23,99.99
C0105915017,2016/12/22,189
C0105915017,2016/7/17,89
C0105915017,2016/6/25,559
C0105915017,2016/9/9,169.99
C0105915077,2016/10/19,24.99
C0105915077,2016/8/14,399
C0105915077,2016/1/13,14.99
C0105915077,2016/7/20,69
C0105915077,2016/2/1,49.99
C0105915077,2016/4/27,549
C0105915077,2016/8/20,12.49
C0105916445,2016/1/21,24.99
C0105916445,2016/5/9,29.99
C0105916943,2016/12/7,9.99
C0105917005,2016/2/11,19.99
C0105917005,2016/11/19,69.99
C0105917005,2016/12/23,329
C0105917005,2016/6/9,39.99
C0105917005,2016/5/14,219
C0105917459,2016/5/19,34.99
C0105917459,2016/4/23,399
C0105917459,2016/10/14,399
C0105917459,2016/2/13,3.99
C0105917459,2016/9/23,129
C0105917459,2016/9/7,149.99
C0105917459,2016/7/14,54
C0105917459,2016/5/17,39
C0105917459,2016/5/12,9.99
C0105917459,2016/5/4,109
C0105917459,2016/4/3,99
C0105917788,2016/7/13,49
C0105917788,2016/6/21,129
C0105917788,2016/7/13,49
C0105917788,2016/6/21,129
C0105917788,2016/11/22,129
C0105917788,2016/11/22,129
C0105917788,2016/7/5,99
C0105917788,2016/7/5,99
C0105917806,2016/10/8,59.99
C0105917871,2016/11/18,6.99
C0105917871,2016/7/15,24.99
C0105917871,2016/4/24,39.99
C0105917871,2016/2/11,129
C0105919214,2016/6/14,39.99
C0105919214,2016/11/28,24.99
C0105919214,2016/8/2,79
C0105919214,2016/6/3,8.49
C0105919368,2016/8/20,239
C0105919368,2016/5/14,17.99
C0105919368,2016/1/30,44.99
C0105919368,2016/5/14,4.99
C0105919466,2016/5/25,34.95
C0105919466,2016/11/24,129
C0105919466,2016/8/4,13.99
C0105919466,2016/12/29,6.99
C0105919466,2016/6/17,39.95
C0105919466,2016/5/1,18.99
C0105919466,2016/7/24,2.99
C0105919466,2016/1/9,169.99
C0105919466,2016/11/8,14.99
C0105919466,2016/3/29,9.99
C0105919466,2016/1/11,129
C0105919466,2016/8/6,2.49
C0105919485,2016/12/30,179
C0105919485,2016/6/23,94
C0105919491,2016/6/24,94
C0105919491,2016/9/15,129
C0105919491,2016/9/3,49
C0105919705,2016/4/20,29.99
C0105919705,2016/10/17,49.99
C0105919705,2016/2/18,199
C0105919866,2016/12/5,119
C0105920365,2016/5/6,79
C0105920365,2016/7/19,99.99
C0105920365,2016/8/29,34.99
C0105920402,2016/10/26,179
C0105920402,2016/4/15,34.99
C0105920402,2016/1/19,49.99
C0105920836,2016/9/14,3.99
C0105920836,2016/6/26,899
C0105920836,2016/11/29,69
C0105920836,2016/7/8,14.99
C0105920836,2016/12/1,6.99
C0105920836,2016/12/10,349
C0105921047,2016/4/1,109
C0105921047,2016/2/10,9.99
C0105921047,2016/7/4,119
C0105922024,2016/3/5,69
C0105922024,2016/11/15,299
C0105922416,2016/2/12,19.99
C0105922416,2016/6/23,199
C0105922416,2016/10/27,329
C0105922942,2016/2/21,5.99
C0105922942,2016/3/25,4.99
C0105922942,2016/3/22,4.99
C0105922942,2016/5/9,4.99
C0105922942,2016/2/23,4.99
C0105922942,2016/3/22,24.95
C0105922942,2016/1/11,6.99
C0105922942,2016/4/10,12.49
C0105922942,2016/4/12,8.49
C0105922942,2016/5/27,1.99
C0105922942,2016/3/19,6.99
C0105922942,2016/1/15,14.99
C0105922942,2016/5/27,2.49
C0105922942,2016/3/2,34.99
C0105922942,2016/1/16,6.99
C0105922942,2016/3/9,7.99
C0105922942,2016/1/24,1.49
C0105922942,2016/5/27,8.99
C0105922942,2016/4/16,3.99
C0105922942,2016/2/21,99
C0105922942,2016/2/24,399
C0105922942,2016/4/17,3.99
C0105923219,2016/2/28,199
C0105923219,2016/2/9,79
C0105923219,2016/7/21,94
C0105923412,2016/9/21,89
C0105923412,2016/1/8,59
C0105923412,2016/1/23,19.99
C0105923421,2016/2/25,49
C0105923421,2016/3/16,29.99
C0105923633,2016/1/28,8.49
C0105923633,2016/9/9,9.99
C0105923633,2016/6/16,4.99
C0105923633,2016/5/3,2.99
C0105923633,2016/2/14,2.99
C0105923633,2016/5/3,9.99
C0105923633,2016/2/1,59.99
C0105923633,2016/12/26,29
C0105923633,2016/4/20,79
C0105923633,2016/4/8,9.99
C0105924072,2016/10/22,39.99
C0105924072,2016/7/22,21.99
C0105924072,2016/8/26,9.99
C0105924072,2016/9/24,6.99
C0105924072,2016/8/26,9.99
C0105924072,2016/8/9,6.99
C0105924072,2016/8/31,12.99
C0105924072,2016/12/17,1.99
C0105924072,2016/11/23,4.99
C0105924072,2016/7/16,1.99
C0105924072,2016/10/4,9.99
C0105924072,2016/11/10,7.49
C0105924072,2016/9/20,4.99
C0105924072,2016/10/22,4.99
C0105924072,2016/11/27,9.99
C0105924072,2016/9/13,34
C0105924072,2016/12/23,3.99
C0105924072,2016/8/10,6.99
C0105924072,2016/4/18,449
C0105924072,2016/10/26,4.99
C0105924570,2016/8/17,249
C0105924570,2016/11/28,349
C0105924838,2016/1/12,24.99
C0105924838,2016/2/25,139
C0105924838,2016/5/18,39.95
C0105924838,2016/11/4,149
C0105925427,2016/1/19,159
C0105925427,2016/8/16,69
C0105925427,2016/6/26,109
C0105925427,2016/12/5,29.99
C0105925427,2016/10/19,24.95
C0105925722,2016/1/29,4.99
C0105925722,2016/3/8,349
C0105925722,2016/11/25,49
C0105925722,2016/7/29,4.99
C0105925722,2016/9/15,69.99
C0105926258,2016/4/22,329
C0105926258,2016/5/14,39.99
C0105926258,2016/9/18,149
C0105926370,2016/7/17,19.99
C0105926370,2016/9/4,39.99
C0105926370,2016/8/16,9.99
C0105926370,2016/3/12,69
C0105926430,2016/5/24,69
C0105926430,2016/10/24,124
C0105926907,2016/12/14,5.99
C0105926907,2016/12/15,6.99
C0105926907,2016/9/28,6.99
C0105926907,2016/11/19,6.99
C0105926907,2016/10/27,64
C0105926907,2016/11/1,2.49
C0105926907,2016/10/5,2.49
C0105926907,2016/10/1,2.49
C0105926907,2016/9/26,1.49
C0105926907,2016/9/4,9.99
C0105926907,2016/12/6,12.49
C0105926907,2016/11/10,1.99
C0105926907,2016/10/10,1.99
C0105926907,2016/10/17,499
C0105926907,2016/10/6,149
C0105926907,2016/9/5,2.49
C0105926907,2016/9/12,8.99
C0105926907,2016/10/10,4.99
C0105926907,2016/9/24,129
C0105926907,2016/10/29,3.99
C0105926907,2016/9/27,5.99
C0105927025,2016/5/10,1.49
C0105927025,2016/1/12,349
C0105927025,2016/3/8,9.99
C0105927025,2016/12/4,449
C0105927088,2016/4/26,129
C0105927655,2016/6/2,119
C0105927655,2016/10/27,649
C0105927932,2016/5/15,199
C0105927932,2016/12/30,59.99
C0105927932,2016/3/31,29.99
C0105927973,2016/4/27,159
C0105928130,2016/5/5,349
C0105928130,2016/10/2,199
C0105928520,2016/2/22,59
C0105928520,2016/10/7,219
C0105929038,2016/3/20,9.99
C0105929038,2016/2/23,54
C0105929038,2016/1/21,19.99
C0105929038,2016/7/12,29.99
C0105929038,2016/7/18,249
C0105929272,2016/2/18,179
C0105929272,2016/9/11,299
C0105929272,2016/3/3,99
C0105929653,2016/11/9,839
C0105929653,2016/2/12,49.99
C0105930037,2016/4/17,139.99
C0105930037,2016/6/26,39.99
C0105930403,2016/12/15,119.99
C0105930403,2016/11/6,8.49
C0105930403,2016/7/5,5.99
C0105930403,2016/8/11,4.99
C0105930403,2016/9/9,5.99
C0105930403,2016/7/10,4.99
C0105930403,2016/10/25,9.99
C0105930403,2016/11/27,39
C0105930403,2016/10/28,4.99
C0105930403,2016/11/24,14.99
C0105930403,2016/10/28,4.99
C0105930403,2016/8/18,2.99
C0105930403,2016/9/23,13.99
C0105930403,2016/8/11,3.99
C0105930403,2016/7/4,239
C0105930403,2016/6/28,2.99
C0105930403,2016/12/1,2.99
C0105930403,2016/7/14,9.99
C0105930403,2016/7/23,9.99
C0105930403,2016/8/23,4.99
C0105930403,2016/12/1,6.99
C0105930403,2016/12/12,12.49
C0105930403,2016/3/31,2.49
C0105930403,2016/7/27,2.99
C0105930403,2016/11/24,9.99
C0105930403,2016/1/19,39.99
C0105930816,2016/8/2,29.99
C0105930816,2016/11/29,59
C0105930816,2016/9/3,74
C0105930816,2016/7/29,24.99
C0105930816,2016/10/3,24.99
C0105930816,2016/12/30,2.99
C0105930816,2016/9/26,12.99
C0105930816,2016/9/3,199
C0105930937,2016/7/19,89
C0105930937,2016/12/12,19.99
C0105930937,2016/4/7,8.49
C0105930937,2016/10/12,39
C0105931611,2016/10/6,279
C0105931792,2016/10/13,94
C0105931792,2016/4/28,13.99
C0105931792,2016/8/12,199
C0105931792,2016/6/16,139
C0105931866,2016/11/5,449
C0105931866,2016/6/23,29.99
C0105932158,2016/11/23,69.95
C0105932158,2016/4/26,119.99
C0105932260,2016/9/30,9.99
C0105932260,2016/11/4,4.99
C0105932260,2016/10/7,39.99
C0105932260,2016/7/31,19.99
C0105932260,2016/7/9,2.49
C0105932260,2016/7/8,4.99
C0105932260,2016/8/5,3.99
C0105932260,2016/11/23,24.99
C0105932260,2016/11/28,9.99
C0105932260,2016/1/2,449
C0105932260,2016/10/26,3.49
C0105932260,2016/5/14,59
C0105932260,2016/7/10,24.99
C0105932260,2016/11/10,12.99
C0105932260,2016/7/8,5.99
C0105932260,2016/9/18,2.99
C0105932260,2016/11/10,9.99
C0105932260,2016/9/18,69
C0105932516,2016/12/12,69.99
C0105932516,2016/6/18,69
C0105932950,2016/4/30,249
C0105932950,2016/12/20,74
C0105933179,2016/2/23,109
C0105933179,2016/4/26,49
C0105933179,2016/10/28,329
C0105933264,2016/7/7,759
C0105933264,2016/4/28,89
C0105933264,2016/3/31,59.99
C0105933264,2016/1/18,9.99
C0105933264,2016/10/20,89
C0105933871,2016/12/16,349
C0105933871,2016/4/29,169
C0105933871,2016/1/11,119
C0105934044,2016/1/24,1099
C0105934044,2016/12/30,159
C0105934044,2016/5/26,59.99
C0105934044,2016/1/1,29.99
C0105934674,2016/11/17,279
C0105934674,2016/2/4,179
C0105934746,2016/8/8,269
C0105935043,2016/5/6,149.99
C0105935265,2016/11/27,349
C0105935265,2016/7/15,299
C0105935265,2016/1/8,299
C0105935265,2016/10/30,59.99
C0105935630,2016/8/11,34.95
C0105935630,2016/9/16,499
C0105935630,2016/3/31,1.49
C0105935630,2016/4/27,89
C0105935753,2016/9/1,249
C0105935753,2016/6/19,169
C0105935753,2016/12/22,559
C0105935944,2016/5/14,9.99
C0105935944,2016/10/4,79
C0105935944,2016/9/17,59
C0105936120,2016/12/5,6.99
C0105936120,2016/12/5,49
C0105936120,2016/12/11,29.99
C0105936214,2016/3/14,59
C0105936214,2016/12/24,109
C0105936214,2016/10/16,139
C0105937463,2016/1/16,25.99
C0105937463,2016/6/2,13.99
C0105937463,2016/4/30,229
C0105937463,2016/6/10,29.99
C0105937463,2016/5/29,5.99
C0105937463,2016/6/5,2.49
C0105937463,2016/2/14,1.99
C0105937463,2016/4/4,14.99
C0105937463,2016/4/1,1.99
C0105937463,2016/5/21,6.99
C0105937463,2016/4/30,14.99
C0105938575,2016/12/18,199
C0105939078,2016/9/11,159
C0105939078,2016/1/13,64
C0105939078,2016/1/12,39.95
C0105939078,2016/8/6,79.99
C0105939078,2016/1/5,29.99
C0105939873,2016/10/26,149
C0105939873,2016/3/12,249
C0105939873,2016/7/4,2.99
C0105939920,2016/11/18,119.99
C0105939920,2016/8/28,29
C0105939920,2016/10/11,2.99
C0105939920,2016/7/18,9.99
C0105939920,2016/11/15,8.99
C0105939920,2016/7/27,3.99
C0105939920,2016/9/27,1.49
C0105939920,2016/5/17,199
C0105939920,2016/11/14,9.99
C0105939920,2016/10/28,14.99
C0105939920,2016/10/28,5.99
C0105939920,2016/10/1,6.99
C0105939920,2016/7/1,5.99
C0105939920,2016/3/1,179
C0105941014,2016/11/30,19.99
C0105941014,2016/9/14,129
C0105941014,2016/5/12,149
C0105941691,2016/1/31,124
C0105941804,2016/4/17,94
C0105941804,2016/10/4,49
C0105941804,2016/1/22,29.99
C0105941874,2016/2/8,179
C0105941874,2016/9/5,559
C0105941925,2016/1/26,44
C0105941925,2016/3/9,139
C0105941925,2016/9/28,39.95
C0105941925,2016/7/19,34.95
C0105942266,2016/11/18,6.99
C0105942266,2016/10/23,199
C0105942266,2016/12/11,5.99
C0105942266,2016/11/28,1.99
C0105942266,2016/11/10,24.99
C0105942266,2016/10/23,34
C0105942266,2016/12/25,13.99
C0105942516,2016/7/15,29.99
C0105942516,2016/12/6,159
C0105942516,2016/1/29,49
C0105942516,2016/6/22,79
C0105943297,2016/9/19,8.99
C0105943297,2016/2/13,54
C0105943297,2016/10/27,4.99
C0105943297,2016/8/21,3.99
C0105943297,2016/8/1,8.99
C0105943297,2016/2/13,559
C0105943297,2016/8/30,1.99
C0105943297,2016/11/25,12.99
C0105943297,2016/3/13,44
C0105943297,2016/9/15,29
C0105943297,2016/12/23,1.49
C0105943297,2016/3/15,19.99
C0105943297,2016/9/15,6.99
C0105943297,2016/10/11,3.99
C0105943297,2016/8/17,399
C0105943297,2016/12/26,4.99
C0105943297,2016/11/25,2.99
C0105943297,2016/5/8,2.99
C0105943297,2016/9/29,2.99
C0105943297,2016/11/20,14.99
C0105943297,2016/7/10,8.99
C0105943297,2016/6/3,19
C0105943297,2016/9/29,9.99
C0105943297,2016/10/24,14.99
C0105943297,2016/3/13,59
C0105943297,2016/7/5,14.99
C0105943961,2016/3/19,189
C0105944136,2016/5/8,149
C0105944826,2016/1/20,199
C0105944826,2016/7/9,49
C0105944826,2016/11/17,39.95
C0105945511,2016/3/22,89
C0105945511,2016/12/29,3.99
C0105945673,2016/9/24,99
C0105945673,2016/1/17,399
C0105945673,2016/4/19,99.99
C0105945673,2016/9/25,599
C0105945673,2016/6/20,339
C0105945673,2016/7/13,12.99
C0105945792,2016/11/25,599
C0105945792,2016/6/20,129
C0105946202,2016/8/23,6.99
C0105946202,2016/3/8,24.99
C0105946202,2016/8/5,28.99
C0105946202,2016/9/14,9.99
C0105946202,2016/5/16,299
C0105946202,2016/1/6,6.99
C0105946813,2016/6/29,199
C0105946813,2016/7/21,129
C0105946813,2016/8/3,79
C0105948227,2016/5/23,79
C0105948227,2016/11/21,64
C0105948227,2016/11/11,59.99
C0105948656,2016/1/14,199
C0105949103,2016/2/19,129
C0105949103,2016/3/23,6.99
C0105949273,2016/4/5,24.99
C0105949273,2016/6/13,94
C0105949273,2016/7/2,39.99
C0105949273,2016/7/19,59.99
C0105949273,2016/4/5,24.99
C0105949509,2016/12/16,259
C0105949509,2016/3/2,99
C0105949509,2016/2/5,159
C0105951945,2016/10/28,2.49
C0105951945,2016/10/27,1.49
C0105951945,2016/12/16,4.99
C0105951945,2016/8/12,14.99
C0105951945,2016/8/14,9.99
C0105951945,2016/6/30,24.99
C0105951945,2016/5/11,399
C0105951945,2016/11/24,109
C0105951945,2016/11/24,3.99
C0105951945,2016/9/13,12.99
C0105951945,2016/7/30,6.99
C0105951945,2016/8/20,1.99
C0105951945,2016/10/27,6.99
C0105952595,2016/12/10,199
C0105952595,2016/5/19,279
C0105952688,2016/12/11,189
C0105952688,2016/1/8,279
C0105953659,2016/9/25,1.49
C0105953659,2016/10/3,6.99
C0105953659,2016/1/26,349
C0105953659,2016/4/24,6.99
C0105953659,2016/1/10,4.99
C0105953659,2016/11/6,2.99
C0105953659,2016/12/5,2.99
C0105953659,2016/4/24,5.99
C0105953659,2016/3/10,5.99
C0105953659,2016/6/16,5.99
C0105953659,2016/8/17,5.99
C0105953659,2016/9/9,4.99
C0105953659,2016/11/15,2.49
C0105953659,2016/11/12,8.99
C0105953659,2016/5/23,14.99
C0105953659,2016/7/25,9.99
C0105953659,2016/7/14,12.49
C0105953659,2016/11/13,1.49
C0105953659,2016/8/9,3.99
C0105953659,2016/8/21,3.99
C0105953659,2016/7/23,3.99
C0105953659,2016/12/5,3.99
C0105953659,2016/12/28,2.49
C0105953659,2016/3/22,39
C0105953659,2016/12/4,4.99
C0105953659,2016/10/28,5.99
C0105953659,2016/2/28,1.99
C0105953659,2016/10/10,8.99
C0105953735,2016/12/27,149.99
C0105953735,2016/5/25,199
C0105953735,2016/3/23,129
C0105953852,2016/12/8,399
C0105953852,2016/3/24,179
C0105953925,2016/12/27,99
C0105955492,2016/8/23,139
C0105955492,2016/5/10,119
C0105955588,2016/5/15,4.99
C0105955588,2016/5/17,79
C0105955588,2016/3/26,39.95
C0105955588,2016/11/6,99
C0105956075,2016/12/5,29.99
C0105956075,2016/12/8,159
C0105956075,2016/5/6,34.99
C0105956075,2016/2/1,89
C0105956371,2016/11/4,5.99
C0105956371,2016/12/8,5.99
C0105956371,2016/12/29,3.99
C0105956371,2016/11/25,9.99
C0105956371,2016/12/17,49
C0105956371,2016/12/7,12.99
C0105957297,2016/4/11,1.99
C0105957297,2016/8/21,24.99
C0105957297,2016/3/3,119
C0105957297,2016/6/30,44.99
C0105957297,2016/8/31,29.99
C0105957940,2016/1/2,14.99
C0105957940,2016/4/2,49
C0105957940,2016/1/15,24.99
C0105958039,2016/3/2,159
C0105958039,2016/9/12,300
C0105958039,2016/1/6,9.99
C0105958237,2016/6/15,94
C0105958237,2016/11/27,349
C0105958952,2016/1/8,89
C0105958952,2016/8/18,349
C0105959009,2016/2/14,149
C0105959009,2016/4/25,229
C0105959009,2016/7/5,99
C0105959009,2016/8/16,49.99
C0105959085,2016/2/7,34.99
C0105959085,2016/6/24,349
C0105959692,2016/8/20,179
C0105959692,2016/4/26,89
C0105960697,2016/12/8,189
C0105961340,2016/10/4,199
C0105961340,2016/2/21,3.99
C0105961340,2016/7/28,34.95
C0105961340,2016/6/13,39.99
C0105961340,2016/1/11,269
C0105962077,2016/5/14,59
C0105962077,2016/5/14,99.99
C0105962077,2016/2/3,49
C0105962604,2016/5/22,69
C0105962604,2016/12/23,149.99
C0105963638,2016/6/17,189
C0105963638,2016/2/4,84
C0105964434,2016/6/8,189
C0105964569,2016/6/6,149
C0105964569,2016/7/30,124
C0105964569,2016/10/6,109
C0105964569,2016/12/24,349
C0105964593,2016/11/26,299
C0105964966,2016/8/12,69
C0105964966,2016/12/22,109
C0105964966,2016/3/23,249
C0105965887,2016/6/22,269
C0105965887,2016/11/15,299
C0105966541,2016/8/27,49
C0105966541,2016/12/3,89
C0105966541,2016/10/2,119.99
C0105966541,2016/8/31,5.99
C0105966541,2016/6/16,400
C0105966886,2016/6/16,69
C0105966886,2016/3/31,8.49
C0105966886,2016/1/18,9.99
C0105966886,2016/10/31,89
C0105967734,2016/6/16,34.95
C0105967734,2016/2/27,39.95
C0105967734,2016/8/28,599
C0105967734,2016/2/27,59
C0105967877,2016/4/29,149
C0105967877,2016/2/21,19.99
C0105967877,2016/12/19,39.99
C0105967877,2016/10/16,25.99
C0105968034,2016/7/24,49
C0105968034,2016/6/6,79.99
C0105968034,2016/10/2,349
C0105968034,2016/3/16,119.99
C0105968207,2016/5/29,94
C0105968228,2016/7/8,19.99
C0105968228,2016/8/11,5.99
C0105968228,2016/5/28,249
C0105968228,2016/7/11,14.99
C0105969605,2016/8/23,249
C0105969605,2016/4/26,29.99
C0105969605,2016/5/21,16.99
C0105969793,2016/2/9,169
C0105969793,2016/5/19,139
C0105969793,2016/12/26,199
C0105969941,2016/5/20,229
C0105969941,2016/4/22,12.99
C0105969941,2016/10/25,49
C0105970054,2016/7/31,9.99
C0105970054,2016/3/18,9.99
C0105970054,2016/9/5,9.99
C0105970054,2016/5/17,9.99
C0105970054,2016/1/19,4.99
C0105970054,2016/1/15,8.99
C0105970054,2016/6/8,84
C0105970054,2016/9/29,9.99
C0105970054,2016/5/23,219
C0105970054,2016/4/14,29.99
C0105970054,2016/7/4,1.99
C0105970054,2016/10/30,39
C0105970054,2016/1/30,19.99
C0105970054,2016/8/15,3.99
C0105970054,2016/5/23,24.99
C0105970054,2016/8/13,99
C0105970054,2016/3/24,3.99
C0105970054,2016/8/18,5.99
C0105970054,2016/8/15,5.99
C0105970054,2016/6/17,1.99
C0105970054,2016/5/2,4.99
C0105970113,2016/11/28,89
C0105970113,2016/6/8,249
C0105970113,2016/8/22,69
C0105971598,2016/12/25,229
C0105972209,2016/3/22,249
C0105972209,2016/9/14,119.99
C0105973018,2016/3/20,249
C0105973018,2016/12/30,21.99
C0105973018,2016/7/21,89
C0105973084,2016/11/4,29.99
C0105973084,2016/11/18,59.95
C0105973084,2016/1/23,199
C0105973084,2016/5/21,39.95
C0105973597,2016/12/27,249
C0105973709,2016/4/9,99
C0105973746,2016/6/6,159
C0105973746,2016/7/19,8.99
C0105974661,2016/11/2,179
C0105974661,2016/2/9,279
C0105974661,2016/4/28,12.49
C0105974785,2016/8/26,129
C0105974785,2016/9/14,29.99
C0105974785,2016/5/29,149.99
C0105975540,2016/6/26,449
C0105976237,2016/7/22,299
C0105976237,2016/4/16,279
C0105977396,2016/12/28,5.99
C0105977396,2016/2/21,99.99
C0105977396,2016/7/1,179
C0105977396,2016/7/25,59.95
C0105977801,2016/6/22,249
C0105977801,2016/12/19,229
C0105977801,2016/11/1,94
C0105977801,2016/11/1,139
C0105979413,2016/6/25,99
C0105979451,2016/11/14,559
C0105979451,2016/4/15,69
C0105980146,2016/6/10,124
C0105980146,2016/11/12,199
C0105980146,2016/3/15,39.95
C0105982394,2016/1/5,49
C0105982394,2016/1/5,49
C0105982394,2016/1/20,129
C0105982394,2016/1/20,129
C0105982394,2016/12/30,99
C0105982394,2016/8/6,59
C0105982394,2016/8/6,59
C0105982394,2016/8/4,59
C0105982394,2016/12/30,99
C0105982394,2016/8/4,59
C0105984010,2016/7/10,5.49
C0105984010,2016/3/22,5.99
C0105984010,2016/12/19,79
C0105984010,2016/3/30,59.99
C0105984060,2016/11/2,139
C0105984060,2016/9/28,89
C0105984060,2016/5/22,29.99
C0105984060,2016/1/2,39
C0105984114,2016/11/12,249
C0105984114,2016/11/13,89
C0105984114,2016/6/29,99
C0105984148,2016/3/26,99
C0105984148,2016/11/12,559
C0105984304,2016/9/11,19.99
C0105984304,2016/5/7,129
C0105984304,2016/11/15,1.99
C0105984304,2016/11/14,74
C0105984875,2016/11/25,44
C0105984875,2016/6/17,79
C0105984875,2016/10/27,3.99
C0105984875,2016/4/14,14.99
C0105985036,2016/4/28,129
C0105985036,2016/5/27,13.99
C0105985036,2016/4/30,19.99
C0105985036,2016/1/7,2.99
C0105985036,2016/2/19,1.99
C0105985036,2016/3/13,3.99
C0105985036,2016/6/19,1.99
C0105985036,2016/5/14,5.99
C0105985036,2016/9/29,349
C0105985036,2016/4/30,9.99
C0105985036,2016/4/23,9.99
C0105985036,2016/5/1,9.99
C0105985036,2016/6/27,12.99
C0105985036,2016/7/5,2.99
C0105985036,2016/3/17,5.99
C0105985036,2016/6/8,3.99
C0105985036,2016/5/29,5.99
C0105985036,2016/5/10,3.99
C0105985036,2016/1/26,12.99
C0105985036,2016/5/12,9.99
C0105985036,2016/3/21,2.49
C0105985036,2016/2/25,3.99
C0105985036,2016/9/15,34.95
C0105985036,2016/7/4,19.99
C0105985036,2016/5/6,149
C0105985036,2016/5/4,4.99
C0105985036,2016/9/9,19.99
C0105985036,2016/3/6,9.99
C0105985036,2016/1/26,14.99
C0105985572,2016/8/11,5.99
C0105985572,2016/8/30,79
C0105985572,2016/5/31,8.49
C0105985572,2016/1/23,2.99
C0105985572,2016/5/18,6.99
C0105985572,2016/4/30,5.99
C0105985572,2016/11/19,9.99
C0105985572,2016/7/1,169.99
C0105985572,2016/4/22,8.99
C0105985572,2016/8/11,14.99
C0105985572,2016/4/15,2.99
C0105985572,2016/4/8,6.99
